YYYY-MM-DD       JulianDate          Filter  Target
2018-12-02       2458455.35804       R       S4_0954+65  
2018-12-02       2458455.32122       R       S5_0716+71  
2018-12-02       2458455.32351       R       S5_0716+71  
2018-12-03       2458456.37091       R       3C273       
2018-12-03       2458456.37322       R       3C273       
2018-12-03       2458456.00763       R       3C454-3     
2018-12-03       2458456.00992       R       3C454-3     
2018-12-03       2458456.02378       R       3C66A       
2018-12-03       2458456.02610       R       3C66A       
2018-12-03       2458456.37612       R       4C29-45     
2018-12-03       2458456.37841       R       4C29-45     
2018-12-03       2458456.15291       R       4C71-07     
2018-12-03       2458456.15521       R       4C71-07     
2018-12-03       2458456.35412       R       4C71-07     
2018-12-03       2458456.35644       R       4C71-07     
2018-12-03       2458456.12098       R       AO0235+16   
2018-12-03       2458456.12329       R       AO0235+16   
2018-12-03       2458456.00272       R       CTA102      
2018-12-03       2458456.00501       R       CTA102      
2018-12-03       2458456.01786       R       ES2344+514  
2018-12-03       2458456.02016       R       ES2344+514  
2018-12-03       2458456.01277       R       BL-Lacertae  
2018-12-03       2458456.01507       R       BL-Lacertae  
2018-12-03       2458456.36564       R       Mkn421      
2018-12-03       2458456.36794       R       Mkn421      
2018-12-03       2458456.13759       R       OJ248       
2018-12-03       2458456.13988       R       OJ248       
2018-12-03       2458456.33848       R       OJ248       
2018-12-03       2458456.34078       R       OJ248       
2018-12-03       2458456.14237       R       OJ287       
2018-12-03       2458456.14465       R       OJ287       
2018-12-03       2458456.34328       R       OJ287       
2018-12-03       2458456.34556       R       OJ287       
2018-12-03       2458456.14750       R       OJ49        
2018-12-03       2458456.14979       R       OJ49        
2018-12-03       2458456.34840       R       OJ49        
2018-12-03       2458456.35069       R       OJ49        
2018-12-03       2458456.38088       R       ON231       
2018-12-03       2458456.38317       R       ON231       
2018-12-03       2458456.13250       R       PKS0735+17  
2018-12-03       2458456.13479       R       PKS0735+17  
2018-12-03       2458456.33337       R       PKS0735+17  
2018-12-03       2458456.33566       R       PKS0735+17  
2018-12-03       2458455.99986       R       PKS2155-304 
2018-12-03       2458456.15780       R       S4_0954+65  
2018-12-03       2458456.36000       R       S4_0954+65  
2018-12-03       2458456.36250       R       S4_0954+65  
2018-12-03       2458456.12690       R       S5_0716+71  
2018-12-03       2458456.12919       R       S5_0716+71  
2018-12-03       2458456.32767       R       S5_0716+71  
2018-12-03       2458456.32997       R       S5_0716+71  
2018-12-04       2458456.96378       V       3C371       
2018-12-04       2458456.96606       V       3C371       
2018-12-04       2458456.97961       V       3C454-3     
2018-12-04       2458456.98189       V       3C454-3     
2018-12-04       2458457.15087       V       3C66A       
2018-12-04       2458457.15316       V       3C66A       
2018-12-04       2458457.15600       V       AO0235+16   
2018-12-04       2458457.15829       V       AO0235+16   
2018-12-04       2458456.97480       V       CTA102      
2018-12-04       2458456.97711       V       CTA102      
2018-12-04       2458456.99002       V       ES2344+514  
2018-12-04       2458456.99231       V       ES2344+514  
2018-12-04       2458457.14795       V       ES2344+514  
2018-12-04       2458456.98488       V       BL-Lacertae  
2018-12-04       2458456.98719       V       BL-Lacertae  
2018-12-04       2458457.35591       V       OJ248       
2018-12-04       2458457.35822       V       OJ248       
2018-12-04       2458457.35081       V       PKS0735+17  
2018-12-04       2458457.35310       V       PKS0735+17  
2018-12-04       2458456.96962       V       PKS2155-304 
2018-12-04       2458456.97190       V       PKS2155-304 
2018-12-04       2458457.16192       V       S5_0716+71  
2018-12-04       2458457.16422       V       S5_0716+71  
2018-12-12       2458465.02756       V       3C454-3     
2018-12-12       2458465.02984       V       3C454-3     
2018-12-12       2458465.04309       V       3C66A       
2018-12-12       2458465.04541       V       3C66A       
2018-12-12       2458465.06956       V       4C71-07     
2018-12-12       2458465.05293       V       AO0235+16   
2018-12-12       2458465.05522       V       AO0235+16   
2018-12-12       2458465.02277       V       CTA102      
2018-12-12       2458465.02506       V       CTA102      
2018-12-12       2458465.03775       V       ES2344+514  
2018-12-12       2458465.04006       V       ES2344+514  
2018-12-12       2458465.03264       V       BL-Lacertae  
2018-12-12       2458465.03494       V       BL-Lacertae  
2018-12-12       2458465.06427       V       PKS0735+17  
2018-12-12       2458465.05876       V       S5_0716+71  
2018-12-12       2458465.06106       V       S5_0716+71  
2018-12-14       2458467.31394       V       3C273       
2018-12-14       2458467.31623       V       3C273       
2018-12-14       2458467.31891       V       3C279       
2018-12-14       2458467.32120       V       3C279       
2018-12-14       2458467.25832       V       3C66A       
2018-12-14       2458467.29725       V       4C71-07     
2018-12-14       2458467.29956       V       4C71-07     
2018-12-14       2458467.30876       V       Mkn421      
2018-12-14       2458467.31105       V       Mkn421      
2018-12-14       2458467.27582       V       OJ248       
2018-12-14       2458467.27811       V       OJ248       
2018-12-14       2458467.28059       V       OJ287       
2018-12-14       2458467.28287       V       OJ287       
2018-12-14       2458467.29177       V       OJ49        
2018-12-14       2458467.29407       V       OJ49        
2018-12-14       2458467.26405       V       PKS0735+17  
2018-12-14       2458467.26635       V       PKS0735+17  
2018-12-14       2458467.30311       V       S4_0954+65  
2018-12-14       2458467.30559       V       S4_0954+65  
2018-12-14       2458467.26955       V       S5_0716+71  
2018-12-14       2458467.27185       V       S5_0716+71  
2018-12-15       2458468.35405       V       4C71-07     
2018-12-15       2458468.35637       V       4C71-07     
2018-12-15       2458468.33866       V       OJ248       
2018-12-15       2458468.34095       V       OJ248       
2018-12-15       2458468.34343       V       OJ287       
2018-12-15       2458468.34571       V       OJ287       
2018-12-15       2458468.34846       V       OJ49        
2018-12-15       2458468.35075       V       OJ49        
2018-12-15       2458468.33367       V       PKS0735+17  
2018-12-15       2458468.33597       V       PKS0735+17  
2018-12-15       2458468.32825       V       S5_0716+71  
2018-12-15       2458468.33054       V       S5_0716+71  
2018-12-16       2458468.97078       V       3C454-3     
2018-12-16       2458468.97306       V       3C454-3     
2018-12-16       2458468.98713       V       3C66A       
2018-12-16       2458468.98943       V       3C66A       
2018-12-16       2458468.96600       V       CTA102      
2018-12-16       2458468.96830       V       CTA102      
2018-12-16       2458468.98098       V       ES2344+514  
2018-12-16       2458468.98329       V       ES2344+514  
2018-12-16       2458468.97586       V       BL-Lacertae  
2018-12-16       2458468.97816       V       BL-Lacertae  
2018-12-17       2458470.31999       V       4C71-07     
2018-12-17       2458470.32230       V       4C71-07     
2018-12-17       2458470.33145       V       Mkn421      
2018-12-17       2458470.33375       V       Mkn421      
2018-12-17       2458470.30451       V       OJ248       
2018-12-17       2458470.30679       V       OJ248       
2018-12-17       2458470.30929       V       OJ287       
2018-12-17       2458470.31159       V       OJ287       
2018-12-17       2458470.31432       V       OJ49        
2018-12-17       2458470.31661       V       OJ49        
2018-12-17       2458470.29950       V       PKS0735+17  
2018-12-17       2458470.30181       V       PKS0735+17  
2018-12-17       2458470.32587       V       S4_0954+65  
2018-12-17       2458470.32839       V       S4_0954+65  
2018-12-17       2458470.29591       V       S5_0716+71  
2018-12-18       2458471.15752       V       3C66A       
2018-12-18       2458471.15983       V       3C66A       
2018-12-18       2458471.20429       V       4C29-45     
2018-12-18       2458471.18941       V       4C71-07     
2018-12-18       2458471.19172       V       4C71-07     
2018-12-18       2458471.19946       V       Mkn421      
2018-12-18       2458471.20176       V       Mkn421      
2018-12-18       2458471.17413       V       OJ248       
2018-12-18       2458471.17642       V       OJ248       
2018-12-18       2458471.17890       V       OJ287       
2018-12-18       2458471.18118       V       OJ287       
2018-12-18       2458471.18394       V       OJ49        
2018-12-18       2458471.18623       V       OJ49        
2018-12-18       2458471.16911       V       PKS0735+17  
2018-12-18       2458471.17140       V       PKS0735+17  
2018-12-18       2458471.19432       V       S4_0954+65  
2018-12-18       2458471.19660       V       S4_0954+65  
2018-12-18       2458471.16341       V       S5_0716+71  
2018-12-18       2458471.16571       V       S5_0716+71  
2018-12-19       2458471.96189       V       3C454-3     
2018-12-19       2458471.96417       V       3C454-3     
2018-12-19       2458471.97793       V       3C66A       
2018-12-19       2458471.98023       V       3C66A       
2018-12-19       2458471.95722       V       CTA102      
2018-12-19       2458471.95953       V       CTA102      
2018-12-19       2458471.97203       V       ES2344+514  
2018-12-19       2458471.97433       V       ES2344+514  
2018-12-19       2458471.96699       V       BL-Lacertae  
2018-12-19       2458471.96931       V       BL-Lacertae  
2018-12-19       2458471.95212       V       PKS2155-304 
